reviewed_at_utc,replicate,model,stage,instance_id,chain_id,run_json,gold_file,evaluation_unit,review1_pass,review2_pass,two_review_adoptable,gold_step_count,candidate_step_count,recall_hits,recall_total,recall,precision_hits,precision_total,precision,behavior_sequence_order_hits,behavior_sequence_order_total,behavior_sequence_order,review_summary,dataset_label,comparison_scope,scoring_mode,review_status,stage_label,chain_type,framework_group,evaluable_chain,reviewer_a_source,reviewer_b_source,format_failure_note,adjudication_pass,adjudication_rule
2026-06-13T15:27:36.284548+00:00,replicate_01,gpt-5.5,stage1,chain_07_e05_sublime_python_script_execution_chain_stage1,chain_07_e05_sublime_python_script_execution_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage1/chain_07_e05_sublime_python_script_execution_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,10,0,0,10,0.0,0,0,,0,10,0.0,run_jsonのtop-level output_textがJSONとして不正でcode_stepsを読めないため、採点方針どおりcandidate_step_count=0。採用可能なbehavior_plus_evidence_stepなし。,gpt-5.5_low_103run_strict_json,full_available,strict_json_format_failed,two_review_agreed,alert_clue,sublime_python_script_execution_chain,script_execution_chain,True,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_a_batch_20260613T152309Z_20.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_b_batch_20260613T152309Z_20.jsonl,,,
2026-06-13T15:27:36.284548+00:00,replicate_01,gpt-5.5,stage1,chain_09_e07_cmdexe_other_chain_stage1,chain_09_e07_cmdexe_other_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage1/chain_09_e07_cmdexe_other_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,2,0,0,2,0.0,0,0,,0,2,0.0,run_jsonのtop-level output_textがJSONとして不正でcode_stepsを読めないため、採点方針どおりcandidate_step_count=0。採用可能なbehavior_plus_evidence_stepなし。,gpt-5.5_low_103run_strict_json,full_available,strict_json_format_failed,two_review_agreed,alert_clue,cmdexe_other_chain,command_shell_execution,True,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_a_batch_20260613T152309Z_20.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_b_batch_20260613T152309Z_20.jsonl,,,
2026-06-13T15:27:36.284548+00:00,replicate_01,gpt-5.5,stage2,chain_01_e01_dns_packet_capture_batch_chain_stage2,chain_01_e01_dns_packet_capture_batch_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage2/chain_01_e01_dns_packet_capture_batch_chain_stage2_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,3,0,0,3,0.0,0,0,,0,3,0.0,run_jsonのtop-level output_textがJSONとして不正でcode_stepsを読めないため、採点方針どおりcandidate_step_count=0。採用可能なbehavior_plus_evidence_stepなし。,gpt-5.5_low_103run_strict_json,full_available,strict_json_format_failed,two_review_agreed,process_time_clue,dns_packet_capture_batch_chain,collection_or_tool_invocation,True,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_a_batch_20260613T152309Z_20.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_b_batch_20260613T152309Z_20.jsonl,,,
2026-06-13T15:27:36.284548+00:00,replicate_01,gpt-5.5,stage2,chain_02_e01_python_simplehttpserver_network_chain_stage2,chain_02_e01_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage2/chain_02_e01_python_simplehttpserver_network_chain_stage2_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,2,0,0,2,0.0,0,0,,0,2,0.0,run_jsonのtop-level output_textがJSONとして不正でcode_stepsを読めないため、採点方針どおりcandidate_step_count=0。採用可能なbehavior_plus_evidence_stepなし。,gpt-5.5_low_103run_strict_json,full_available,strict_json_format_failed,two_review_agreed,process_time_clue,python_simplehttpserver_network_chain,network_service_behavior,True,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_a_batch_20260613T152309Z_20.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_b_batch_20260613T152309Z_20.jsonl,,,
2026-06-13T15:27:36.284548+00:00,replicate_01,gpt-5.5,stage2,chain_04_e03_dns_packet_capture_batch_chain_stage2,chain_04_e03_dns_packet_capture_batch_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage2/chain_04_e03_dns_packet_capture_batch_chain_stage2_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,2,0,0,2,0.0,0,0,,0,2,0.0,run_jsonのtop-level output_textがJSONとして不正でcode_stepsを読めないため、採点方針どおりcandidate_step_count=0。採用可能なbehavior_plus_evidence_stepなし。,gpt-5.5_low_103run_strict_json,full_available,strict_json_format_failed,two_review_agreed,process_time_clue,dns_packet_capture_batch_chain,collection_or_tool_invocation,True,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_a_batch_20260613T152309Z_20.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_b_batch_20260613T152309Z_20.jsonl,,,
2026-06-13T15:27:36.284548+00:00,replicate_01,gpt-5.5,stage2,chain_05_e03_python_simplehttpserver_network_chain_stage2,chain_05_e03_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage2/chain_05_e03_python_simplehttpserver_network_chain_stage2_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,2,0,0,2,0.0,0,0,,0,2,0.0,run_jsonのtop-level output_textがJSONとして不正でcode_stepsを読めないため、採点方針どおりcandidate_step_count=0。採用可能なbehavior_plus_evidence_stepなし。,gpt-5.5_low_103run_strict_json,full_available,strict_json_format_failed,two_review_agreed,process_time_clue,python_simplehttpserver_network_chain,network_service_behavior,True,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_a_batch_20260613T152309Z_20.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_b_batch_20260613T152309Z_20.jsonl,,,
2026-06-13T15:27:36.284548+00:00,replicate_01,gpt-5.5,stage2,chain_06_e04_python_simplehttpserver_network_chain_stage2,chain_06_e04_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage2/chain_06_e04_python_simplehttpserver_network_chain_stage2_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,2,0,0,2,0.0,0,0,,0,2,0.0,run_jsonのtop-level output_textがJSONとして不正でcode_stepsを読めないため、採点方針どおりcandidate_step_count=0。採用可能なbehavior_plus_evidence_stepなし。,gpt-5.5_low_103run_strict_json,full_available,strict_json_format_failed,two_review_agreed,process_time_clue,python_simplehttpserver_network_chain,network_service_behavior,True,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_a_batch_20260613T152309Z_20.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_b_batch_20260613T152309Z_20.jsonl,,,
2026-06-13T15:27:36.284548+00:00,replicate_01,gpt-5.5,stage2,chain_07_e05_sublime_python_script_execution_chain_stage2,chain_07_e05_sublime_python_script_execution_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage2/chain_07_e05_sublime_python_script_execution_chain_stage2_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,10,0,0,10,0.0,0,0,,0,10,0.0,run_jsonのtop-level output_textがJSONとして不正でcode_stepsを読めないため、採点方針どおりcandidate_step_count=0。採用可能なbehavior_plus_evidence_stepなし。,gpt-5.5_low_103run_strict_json,full_available,strict_json_format_failed,two_review_agreed,process_time_clue,sublime_python_script_execution_chain,script_execution_chain,True,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_a_batch_20260613T152309Z_20.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_b_batch_20260613T152309Z_20.jsonl,,,
2026-06-13T15:27:36.284548+00:00,replicate_01,gpt-5.5,stage2,chain_09_e07_cmdexe_other_chain_stage2,chain_09_e07_cmdexe_other_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage2/chain_09_e07_cmdexe_other_chain_stage2_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,2,0,0,2,0.0,0,0,,0,2,0.0,run_jsonのtop-level output_textがJSONとして不正でcode_stepsを読めないため、採点方針どおりcandidate_step_count=0。採用可能なbehavior_plus_evidence_stepなし。,gpt-5.5_low_103run_strict_json,full_available,strict_json_format_failed,two_review_agreed,process_time_clue,cmdexe_other_chain,command_shell_execution,True,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_a_batch_20260613T152309Z_20.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_b_batch_20260613T152309Z_20.jsonl,,,
2026-06-13T15:27:36.284548+00:00,replicate_01,gpt-5.5,stage3,chain_01_e01_dns_packet_capture_batch_chain_stage3,chain_01_e01_dns_packet_capture_batch_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage3/chain_01_e01_dns_packet_capture_batch_chain_stage3_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,3,0,0,3,0.0,0,0,,0,3,0.0,run_jsonのtop-level output_textがJSONとして不正でcode_stepsを読めないため、採点方針どおりcandidate_step_count=0。採用可能なbehavior_plus_evidence_stepなし。,gpt-5.5_low_103run_strict_json,full_available,strict_json_format_failed,two_review_agreed,non_alert_telemetry_only,dns_packet_capture_batch_chain,collection_or_tool_invocation,True,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_a_batch_20260613T152309Z_20.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_b_batch_20260613T152309Z_20.jsonl,,,
2026-06-13T15:27:36.284548+00:00,replicate_01,gpt-5.5,stage3,chain_02_e01_python_simplehttpserver_network_chain_stage3,chain_02_e01_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage3/chain_02_e01_python_simplehttpserver_network_chain_stage3_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,2,0,0,2,0.0,0,0,,0,2,0.0,run_jsonのtop-level output_textがJSONとして不正でcode_stepsを読めないため、採点方針どおりcandidate_step_count=0。採用可能なbehavior_plus_evidence_stepなし。,gpt-5.5_low_103run_strict_json,full_available,strict_json_format_failed,two_review_agreed,non_alert_telemetry_only,python_simplehttpserver_network_chain,network_service_behavior,True,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_a_batch_20260613T152309Z_20.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_b_batch_20260613T152309Z_20.jsonl,,,
2026-06-13T15:27:36.284548+00:00,replicate_01,gpt-5.5,stage3,chain_04_e03_dns_packet_capture_batch_chain_stage3,chain_04_e03_dns_packet_capture_batch_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage3/chain_04_e03_dns_packet_capture_batch_chain_stage3_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,2,0,0,2,0.0,0,0,,0,2,0.0,run_jsonのtop-level output_textがJSONとして不正でcode_stepsを読めないため、採点方針どおりcandidate_step_count=0。採用可能なbehavior_plus_evidence_stepなし。,gpt-5.5_low_103run_strict_json,full_available,strict_json_format_failed,two_review_agreed,non_alert_telemetry_only,dns_packet_capture_batch_chain,collection_or_tool_invocation,True,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_a_batch_20260613T152309Z_20.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_b_batch_20260613T152309Z_20.jsonl,,,
2026-06-13T15:27:36.284548+00:00,replicate_01,gpt-5.5,stage3,chain_05_e03_python_simplehttpserver_network_chain_stage3,chain_05_e03_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage3/chain_05_e03_python_simplehttpserver_network_chain_stage3_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,2,0,0,2,0.0,0,0,,0,2,0.0,run_jsonのtop-level output_textがJSONとして不正でcode_stepsを読めないため、採点方針どおりcandidate_step_count=0。採用可能なbehavior_plus_evidence_stepなし。,gpt-5.5_low_103run_strict_json,full_available,strict_json_format_failed,two_review_agreed,non_alert_telemetry_only,python_simplehttpserver_network_chain,network_service_behavior,True,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_a_batch_20260613T152309Z_20.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_b_batch_20260613T152309Z_20.jsonl,,,
2026-06-13T15:27:36.284548+00:00,replicate_01,gpt-5.5,stage3,chain_06_e04_python_simplehttpserver_network_chain_stage3,chain_06_e04_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage3/chain_06_e04_python_simplehttpserver_network_chain_stage3_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,2,0,0,2,0.0,0,0,,0,2,0.0,run_jsonのtop-level output_textがJSONとして不正でcode_stepsを読めないため、採点方針どおりcandidate_step_count=0。採用可能なbehavior_plus_evidence_stepなし。,gpt-5.5_low_103run_strict_json,full_available,strict_json_format_failed,two_review_agreed,non_alert_telemetry_only,python_simplehttpserver_network_chain,network_service_behavior,True,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_a_batch_20260613T152309Z_20.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_b_batch_20260613T152309Z_20.jsonl,,,
2026-06-13T15:27:36.284548+00:00,replicate_01,gpt-5.5,stage3,chain_07_e05_sublime_python_script_execution_chain_stage3,chain_07_e05_sublime_python_script_execution_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage3/chain_07_e05_sublime_python_script_execution_chain_stage3_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,10,0,0,10,0.0,0,0,,0,10,0.0,run_jsonのtop-level output_textがJSONとして不正でcode_stepsを読めないため、採点方針どおりcandidate_step_count=0。採用可能なbehavior_plus_evidence_stepなし。,gpt-5.5_low_103run_strict_json,full_available,strict_json_format_failed,two_review_agreed,non_alert_telemetry_only,sublime_python_script_execution_chain,script_execution_chain,True,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_a_batch_20260613T152309Z_20.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_b_batch_20260613T152309Z_20.jsonl,,,
2026-06-13T15:31:11.450187+00:00,replicate_01,gpt-5.5,stage1,chain_10_e07_discord_run_key_registry_chain_stage1,chain_10_e07_discord_run_key_registry_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage1/chain_10_e07_discord_run_key_registry_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,3,0,0,3,0.0,0,0,,0,3,0.0,run_jsonのtop-level output_textがJSONとして不正でcode_stepsを読めないため、採点方針どおりcandidate_step_count=0。採用可能なbehavior_plus_evidence_stepなし。,gpt-5.5_low_103run_strict_json,full_available,strict_json_format_failed,two_review_agreed,alert_clue,discord_run_key_registry_chain,persistence_registry_run_key,True,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_a_batch_20260613T152736Z_20.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_b_batch_20260613T152736Z_20.jsonl,,,
2026-06-13T15:31:11.450187+00:00,replicate_01,gpt-5.5,stage1,chain_11_e07_sublime_python_script_execution_chain_stage1,chain_11_e07_sublime_python_script_execution_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage1/chain_11_e07_sublime_python_script_execution_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,6,0,0,6,0.0,0,0,,0,6,0.0,run_jsonのtop-level output_textがJSONとして不正でcode_stepsを読めないため、採点方針どおりcandidate_step_count=0。採用可能なbehavior_plus_evidence_stepなし。,gpt-5.5_low_103run_strict_json,full_available,strict_json_format_failed,two_review_agreed,alert_clue,sublime_python_script_execution_chain,script_execution_chain,True,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_a_batch_20260613T152736Z_20.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_b_batch_20260613T152736Z_20.jsonl,,,
