chain_id,model,stage,replicate,source_set,parse_status,step_count,argument_categories,operations,evidence_sources,representative_claims,limitations_or_exclusions,raw_excerpt,action_step_recall,critical_evidence_recall,behavior_sequence_order,candidate_claim_precision,overclaim_slot_count,candidate_step_count
chain_22_e16_python_simplehttpserver_network_chain,gpt-4.1-mini,stage2,replicate_01,formal_23_chain_2rep_20260612,parsed_json,0,other:3,,,,指定された時間範囲（2022-07-18 17:45:00から17:50:00）にpython.exeの実行や関連する挙動の観測ログが存在しなかったため、コード行動列を復元できなかった。 || 調査範囲を拡大しない限り、関連するプロセスの動作を特定できない。,,0.0,0.0,0.0,,0,0
chain_23_e17_python_simplehttpserver_network_chain,gpt-4.1-mini,stage2,replicate_01,formal_23_chain_2rep_20260612,parsed_json,1,network_service_or_http_server:2; other:2,process_start:1,audit_logs:1,python.exe / process_start / python.exe,調査時間帯が限定的であり、前後の関連プロセスや活動が捕捉できていない可能性がある || ログの欠落やPIDの変動により関連挙動の全容が不明,,0.6666666666666666,0.5,0.0,1.0,0,1
chain_24_e18_cmdexe_other_chain,gpt-4.1-mini,stage2,replicate_01,formal_23_chain_2rep_20260612,parsed_json,6,shell_or_batch_execution:7; dns_capture_or_collection:7; registry_persistence:2; other:1,execute_batch_file:3; start_process:1; file_operations:1; write_registry_value:1,audit_logs:6,cmd.exe / execute_batch_file / run_http_server.bat || cmd.exe / execute_batch_file / run_http_server.bat || cmd.exe / execute_batch_file / start_dns_logs.bat || tshark.exe / start_process / dumpcap.exe,run_http_server.batの中身は不明 || dumpcap.exeのファイル内容やサイズの詳細は不明 || ネットワーク接続ログが一部存在しない可能性がある,,0.4444444444444444,0.3333333333333333,0.0,0.16666666666666666,15,6
chain_25_e18_dns_packet_capture_batch_chain,gpt-4.1-mini,stage2,replicate_01,formal_23_chain_2rep_20260612,parsed_json,0,shell_or_batch_execution:3; other:1,,,,指定された時間範囲およびホスト名でcmd.exeプロセスに関連する監査ログが観測されなかったため、コード行動列の復元ができなかった。 || プロセス名の記録形式の違いや時間帯のずれ、ホスト名の誤りの可能性がある。,,0.0,0.0,0.0,,0,0
chain_26_e18_python_simplehttpserver_network_chain,gpt-4.1-mini,stage2,replicate_01,formal_23_chain_2rep_20260612,parsed_json,2,network_service_or_http_server:4; shell_or_batch_execution:4; other:2,process_start:2,msft-security:4,python.exe / process_start / python.exe || python.exe / process_start / python.exe,調査対象時間範囲内にpython.exeの子プロセス生成、ファイルアクセス、ネットワーク接続のログが存在しないため、行動の連鎖の詳細は不明 || python.exeの実行パスがログに記録されていない,,0.6666666666666666,0.5,0.0,0.5,3,2
chain_01_e01_dns_packet_capture_batch_chain,gpt-4.1-mini,stage3,replicate_01,formal_23_chain_2rep_20260612,parsed_json,3,shell_or_batch_execution:6; network_service_or_http_server:4; dns_capture_or_collection:2; other:2,process_start:3,audit_logs:3,cmd.exe / process_start / python.exe || cmd.exe / process_start / python.exe || cmd.exe / process_start / tshark.exe,バッチファイルの中身は未確認のため、具体的な操作内容は不明。 || ネットワーク接続の詳細ログは観測されていないため、通信の有無や内容は不明。,,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,6,3
chain_02_e01_python_simplehttpserver_network_chain,gpt-4.1-mini,stage3,replicate_01,formal_23_chain_2rep_20260612,parsed_json,2,other:5; dns_capture_or_collection:3; alert_reference:1,process_start:2,audit_logs:4,python.exe / process_start / FlashPlayerUpdateService.exe || FlashPlayerUpdateService.exe / process_start / tshark.exe,python.exe の親プロセス情報が欠落しているため起点の特定ができない || python.exe のコマンドライン引数が不明 || FlashPlayerUpdateService.exe の親プロセス情報が不明 || tshark.exe のネットワーク接続詳細は未調査,,0.16666666666666666,0.0,0.0,0.16666666666666666,5,2
chain_04_e03_dns_packet_capture_batch_chain,gpt-4.1-mini,stage3,replicate_01,formal_23_chain_2rep_20260612,parsed_json,4,shell_or_batch_execution:5; dns_capture_or_collection:4; other:3,execute:2; spawn:2,audit_logs:6,cmd.exe / execute / run_http_server.bat || cmd.exe / execute / start_dns_logs.bat || python.exe / spawn / python.exe || tshark.exe / spawn / dumpcap.exe,バッチファイルの中身はログに記録されていないため、実行内容の詳細は不明 || 一部プロセスの親子関係やコマンドライン情報が不足しているため、完全な行動連鎖の復元は困難,,1.0,1.0,1.0,0.25,9,4
chain_05_e03_python_simplehttpserver_network_chain,gpt-4.1-mini,stage3,replicate_01,formal_23_chain_2rep_20260612,parsed_json,0,other:3,,,,指定された時間範囲内（2022-07-15 20:50:00から20:55:00）にpython.exeの実行や関連する行動が観測されなかったため、コード行動列を復元できませんでした。 || ログに記録されていないか、該当プロセスの活動が存在しなかった可能性があります。,,0.0,0.0,0.0,,0,0
chain_06_e04_python_simplehttpserver_network_chain,gpt-4.1-mini,stage3,replicate_01,formal_23_chain_2rep_20260612,parsed_json,2,shell_or_batch_execution:3; network_service_or_http_server:2; other:2,process_start:1; network_connect:1,sysmon:3,cmd.exe / process_start / python.exe || python.exe / network_connect / 10.193.66.115:8000,python.exeの他の子プロセスやファイル操作の詳細は未観測のため不明 || ネットワーク接続の詳細な通信内容は観測されていない,,0.5,0.5,0.0,0.3333333333333333,4,2
chain_07_e05_sublime_python_script_execution_chain,gpt-4.1-mini,stage3,replicate_01,formal_23_chain_2rep_20260612,parsed_json,0,shell_or_batch_execution:2,,,,指定された時間範囲内にcmd.exeおよびpython.exeのプロセスに関する観測ログが存在しなかったため、コード行動列を復元できなかった。,,0.0,0.0,0.0,,0,0
chain_09_e07_cmdexe_other_chain,gpt-4.1-mini,stage3,replicate_01,formal_23_chain_2rep_20260612,parsed_json,0,other:3; shell_or_batch_execution:2,,,,指定された時間範囲およびホストにおいて、cmd.exeの起動イベントやcmd.exeを親プロセスに持つプロセスの起動は観測されなかったため、コード行動列の復元ができなかった。 || Python関連プロセスの起動やそれに伴うファイル操作、ネットワーク接続も指定範囲内で観測されなかった。 || ホスト名やプロセス名の指定、時間範囲の制限により関連行動がログに記録されていない可能性がある。,,0.0,0.0,0.0,,0,0
chain_10_e07_discord_run_key_registry_chain,gpt-4.1-mini,stage3,replicate_01,formal_23_chain_2rep_20260612,parsed_json,2,registry_persistence:4; shell_or_batch_execution:2; gpu_tool_command:2; other:2,実行:2,audit_logs:2,reg.exe / 実行 / reg.exe || cmd.exe / 実行 / nvidia-smi.exe,reg.exeやfirefox.exeがdiscord.exeの子プロセスとして該当時間内に観測されなかったため、これらの詳細な動作は不明 || discord.exeのネットワーク接続ログは指定時間内に観測されなかった || 親プロセスのPIDやコマンドラインの一部が不明であり、完全なプロセス連鎖の復元は困難,,0.5555555555555556,0.3333333333333333,0.0,0.3333333333333333,4,2
chain_11_e07_sublime_python_script_execution_chain,gpt-4.1-mini,stage3,replicate_01,formal_23_chain_2rep_20260612,parsed_json,5,shell_or_batch_execution:7; other:4; script_execution_chain:2,process_create:5,audit_logs:10,cmd.exe / process_create / python.exe || python.exe / process_create / python.exe || python.exe / process_create / python.exe || cmd.exe / process_create / flashplayerupdateservice.exe,親プロセス情報が欠落しているため、これらのプロセスの起点を完全には特定できていません。 || コマンドラインの詳細が一部不明なため、実行意図の完全な解明には至っていません。,,0.7222222222222222,0.16666666666666666,0.2,0.4666666666666667,8,5
chain_12_e08_python_simplehttpserver_network_chain,gpt-4.1-mini,stage3,replicate_01,formal_23_chain_2rep_20260612,parsed_json,2,shell_or_batch_execution:5; network_service_or_http_server:4,file_access:1; network_connection:1,audit_logs:2,python.exe / file_access / index.html || python.exe / network_connection / 10.193.66.115:39277,cmd.exe（PID 2032）の親プロセスの親プロセスとコマンドラインは指定時間内に観測できなかったため、起動経路の全体像は不明。 || run_http_server.batの実行記録は2022年7月16日18時10分から19時00分の間に存在しなかったため、関連する動作は確認できなかった。,,0.8333333333333334,0.5,1.0,0.8333333333333334,1,2
chain_13_e09_dns_packet_capture_batch_chain,gpt-4.1-mini,stage3,replicate_01,formal_23_chain_2rep_20260612,parsed_json,0,shell_or_batch_execution:1; other:1,,,,指定された時間範囲およびホスト名において、cmd.exeプロセスの起動や関連する行動のログが観測されなかったため、行動列の復元ができなかった。 || ログの欠如により、プロセスの親子関係やコマンドライン、ファイル操作、ネットワーク接続などの証拠が得られなかった。,,0.0,0.0,0.0,,0,0
chain_14_e09_python_simplehttpserver_network_chain,gpt-4.1-mini,stage3,replicate_01,formal_23_chain_2rep_20260612,parsed_json,2,shell_or_batch_execution:4; network_service_or_http_server:2; other:2; alert_reference:1; registry_persistence:1,execute_command:2,audit_logs:2,python.exe / execute_command / python.exe || python.exe / execute_command / python.exe,python.exeの実行に関する一部のログが観測されていない可能性があるため、全ての挙動を完全に復元できていない可能性がある || 子プロセスの起動は観測されていないため、関連するプロセス連鎖の全容は不明,,0.8333333333333334,0.5,0.0,0.5,3,2
chain_15_e10_python_simplehttpserver_network_chain,gpt-4.1-mini,stage3,replicate_01,formal_23_chain_2rep_20260612,parsed_json,2,shell_or_batch_execution:3; network_service_or_http_server:3; other:2; alert_reference:1,process_start:1; network_connect:1,audit_logs:4,cmd.exe / process_start / python.exe || python.exe / network_connect / 10.193.66.115:54869,python.exe の子プロセスの有無や詳細は観測されていない || ネットワーク接続の通信内容や目的は不明 || リモートIP 10.193.66.115 への他のプロセスの接続は観測されていない,,0.6666666666666666,0.5,0.0,0.6666666666666666,2,2
chain_16_e11_python_simplehttpserver_network_chain,gpt-4.1-mini,stage3,replicate_01,formal_23_chain_2rep_20260612,parsed_json,0,other:2,,,,指定された時間範囲およびホストにおいて、python.exeに関連する実行ログやファイルアクセス、ネットワーク接続、子プロセスの観測が存在しなかったため、行動列の復元ができなかった。,,0.0,0.0,0.0,,0,0
chain_17_e12_python_simplehttpserver_network_chain,gpt-4.1-mini,stage3,replicate_01,formal_23_chain_2rep_20260612,parsed_json,0,other:3,,,,指定された時間範囲（2022-07-17 17:50:00から17:55:00）にpython.exeの実行や関連する行動が観測されなかったため、行動列の復元ができなかった。 || ログの欠落や記録遅延の可能性があり、他の時間範囲での調査が必要となる。,,0.0,0.0,0.0,,0,0
chain_18_e13_dns_packet_capture_batch_chain,gpt-4.1-mini,stage3,replicate_01,formal_23_chain_2rep_20260612,parsed_json,0,shell_or_batch_execution:3,,,,指定されたホスト WIN-32-H1 かつ指定時間内に cmd.exe のログが観測されなかったため、行動列の復元ができなかった。 || ホスト指定を外しても該当時間内の cmd.exe のログが見つからなかったため、関連行動の特定ができなかった。,,0.0,0.0,0.0,,0,0
chain_19_e13_python_simplehttpserver_network_chain,gpt-4.1-mini,stage3,replicate_01,formal_23_chain_2rep_20260612,parsed_json,2,shell_or_batch_execution:5; network_service_or_http_server:2; other:2; registry_persistence:1,process_start:1; module_load:1,audit_logs:2,python.exe / process_start / python.exe || python.exe / module_load,python.exeのネットワーク接続ログはaudit_logsに記録されていないため、通信の詳細や異常の有無は不明 || cmd.exeおよびpython.exeの親プロセス情報がログに記録されておらず、起動元の特定はできていない,,0.6666666666666666,0.5,0.0,0.5,3,2
