path,folder,run_id,model,status,error_type,input_tokens,output_tokens,cached_input_tokens,mtime
data\current_experiment\runs\clouseau_reconstruction_outputs\20260611T053944Z_chain_11_e07_sublime_python_script_execution_chain_stage1_gpt-5.4-mini_official\run.json,20260611T053944Z_chain_11_e07_sublime_python_script_execution_chain_stage1_gpt-5.4-mini_official,20260611T053944Z_chain_11_e07_sublime_python_script_execution_chain_stage1_gpt-5.4-mini_official,gpt-5.4-mini,success,,10844,4426,0,1781156499.1863594
data\current_experiment\runs\clouseau_reconstruction_outputs\20260611T054145Z_chain_11_e07_sublime_python_script_execution_chain_stage2_gpt-5.4-mini_official\run.json,20260611T054145Z_chain_11_e07_sublime_python_script_execution_chain_stage2_gpt-5.4-mini_official,20260611T054145Z_chain_11_e07_sublime_python_script_execution_chain_stage2_gpt-5.4-mini_official,gpt-5.4-mini,success,,10123,3675,0,1781156673.0370455
data\current_experiment\runs\clouseau_reconstruction_outputs\20260611T054256Z_chain_11_e07_sublime_python_script_execution_chain_stage3_gpt-5.4-mini_official\run.json,20260611T054256Z_chain_11_e07_sublime_python_script_execution_chain_stage3_gpt-5.4-mini_official,20260611T054256Z_chain_11_e07_sublime_python_script_execution_chain_stage3_gpt-5.4-mini_official,gpt-5.4-mini,success,,9789,3472,0,1781156702.002595
data\current_experiment\runs\clouseau_reconstruction_outputs\20260611T054440Z_chain_12_e08_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official\run.json,20260611T054440Z_chain_12_e08_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,20260611T054440Z_chain_12_e08_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,gpt-5.4-mini,success,,17287,4344,0,1781156900.9335628
data\current_experiment\runs\clouseau_reconstruction_outputs\20260611T054510Z_chain_12_e08_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official\run.json,20260611T054510Z_chain_12_e08_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,20260611T054510Z_chain_12_e08_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,gpt-5.4-mini,success,,7825,2202,0,1781156769.3112886
data\current_experiment\runs\clouseau_reconstruction_outputs\20260611T054621Z_chain_12_e08_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official\run.json,20260611T054621Z_chain_12_e08_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,20260611T054621Z_chain_12_e08_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,gpt-5.4-mini,success,,7865,2302,0,1781156884.9924173
data\current_experiment\runs\clouseau_reconstruction_outputs\20260611T054813Z_chain_13_e09_dns_packet_capture_batch_chain_stage1_gpt-5.4-mini_official\run.json,20260611T054813Z_chain_13_e09_dns_packet_capture_batch_chain_stage1_gpt-5.4-mini_official,20260611T054813Z_chain_13_e09_dns_packet_capture_batch_chain_stage1_gpt-5.4-mini_official,gpt-5.4-mini,success,,9907,3112,0,1781156967.6840906
data\current_experiment\runs\clouseau_reconstruction_outputs\20260611T054835Z_chain_13_e09_dns_packet_capture_batch_chain_stage2_gpt-5.4-mini_official\run.json,20260611T054835Z_chain_13_e09_dns_packet_capture_batch_chain_stage2_gpt-5.4-mini_official,20260611T054835Z_chain_13_e09_dns_packet_capture_batch_chain_stage2_gpt-5.4-mini_official,gpt-5.4-mini,success,,7557,2114,0,1781156995.7048218
data\current_experiment\runs\clouseau_reconstruction_outputs\20260611T054938Z_chain_13_e09_dns_packet_capture_batch_chain_stage3_gpt-5.4-mini_official\run.json,20260611T054938Z_chain_13_e09_dns_packet_capture_batch_chain_stage3_gpt-5.4-mini_official,20260611T054938Z_chain_13_e09_dns_packet_capture_batch_chain_stage3_gpt-5.4-mini_official,gpt-5.4-mini,success,,8030,3210,0,1781157082.6744475
data\current_experiment\runs\clouseau_reconstruction_outputs\20260611T055008Z_chain_14_e09_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official\run.json,20260611T055008Z_chain_14_e09_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,20260611T055008Z_chain_14_e09_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,gpt-5.4-mini,success,,10318,3596,0,1781157268.335139
data\current_experiment\runs\clouseau_reconstruction_outputs\20260611T055147Z_chain_14_e09_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official\run.json,20260611T055147Z_chain_14_e09_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,20260611T055147Z_chain_14_e09_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,gpt-5.4-mini,success,,6994,575,0,1781157147.3705719
data\current_experiment\runs\clouseau_reconstruction_outputs\20260611T055305Z_chain_14_e09_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official\run.json,20260611T055305Z_chain_14_e09_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,20260611T055305Z_chain_14_e09_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,gpt-5.4-mini,success,,8165,3022,0,1781157689.290362
data\current_experiment\runs\clouseau_reconstruction_outputs\20260611T055456Z_chain_15_e10_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official\run.json,20260611T055456Z_chain_15_e10_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,20260611T055456Z_chain_15_e10_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,gpt-5.4-mini,success,,9604,3646,0,1781157379.7664337
data\current_experiment\runs\clouseau_reconstruction_outputs\20260611T055643Z_chain_15_e10_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official\run.json,20260611T055643Z_chain_15_e10_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,20260611T055643Z_chain_15_e10_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,gpt-5.4-mini,success,,7558,2765,0,1781157454.5225296
data\current_experiment\runs\clouseau_reconstruction_outputs\20260611T055743Z_chain_15_e10_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official\run.json,20260611T055743Z_chain_15_e10_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,20260611T055743Z_chain_15_e10_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,gpt-5.4-mini,success,,8128,2768,0,1781157524.8485963
data\current_experiment\runs\clouseau_reconstruction_outputs\20260611T055904Z_chain_16_e11_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official\run.json,20260611T055904Z_chain_16_e11_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,20260611T055904Z_chain_16_e11_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,gpt-5.4-mini,success,,9248,1625,0,1781158012.145655
data\current_experiment\runs\clouseau_reconstruction_outputs\20260611T060147Z_chain_16_e11_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official\run.json,20260611T060147Z_chain_16_e11_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,20260611T060147Z_chain_16_e11_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,gpt-5.4-mini,success,,13533,2643,0,1781157861.5464363
data\current_experiment\runs\clouseau_reconstruction_outputs\20260611T060250Z_chain_16_e11_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official\run.json,20260611T060250Z_chain_16_e11_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,20260611T060250Z_chain_16_e11_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,gpt-5.4-mini,success,,7305,1250,0,1781157885.5997546
data\current_experiment\runs\clouseau_reconstruction_outputs\20260611T060431Z_chain_17_e12_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official\run.json,20260611T060431Z_chain_17_e12_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,20260611T060431Z_chain_17_e12_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,gpt-5.4-mini,success,,8807,1629,0,1781157939.6235898
data\current_experiment\runs\clouseau_reconstruction_outputs\20260611T060455Z_chain_17_e12_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official\run.json,20260611T060455Z_chain_17_e12_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,20260611T060455Z_chain_17_e12_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,gpt-5.4-mini,success,,7623,2242,0,1781157946.2687967
data\current_experiment\runs\clouseau_reconstruction_outputs\20260611T060552Z_chain_17_e12_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official\run.json,20260611T060552Z_chain_17_e12_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,20260611T060552Z_chain_17_e12_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,gpt-5.4-mini,success,,7376,2028,0,1781158047.2037408
data\current_experiment\runs\clouseau_reconstruction_outputs\20260611T060552Z_chain_18_e13_dns_packet_capture_batch_chain_stage1_gpt-5.4-mini_official\run.json,20260611T060552Z_chain_18_e13_dns_packet_capture_batch_chain_stage1_gpt-5.4-mini_official,20260611T060552Z_chain_18_e13_dns_packet_capture_batch_chain_stage1_gpt-5.4-mini_official,gpt-5.4-mini,success,,16738,4997,0,1781158394.874544
data\current_experiment\runs\clouseau_reconstruction_outputs\20260611T060706Z_chain_18_e13_dns_packet_capture_batch_chain_stage2_gpt-5.4-mini_official\run.json,20260611T060706Z_chain_18_e13_dns_packet_capture_batch_chain_stage2_gpt-5.4-mini_official,20260611T060706Z_chain_18_e13_dns_packet_capture_batch_chain_stage2_gpt-5.4-mini_official,gpt-5.4-mini,success,,7502,3167,0,1781158089.7045362
data\current_experiment\runs\clouseau_reconstruction_outputs\20260611T060752Z_chain_18_e13_dns_packet_capture_batch_chain_stage3_gpt-5.4-mini_official\run.json,20260611T060752Z_chain_18_e13_dns_packet_capture_batch_chain_stage3_gpt-5.4-mini_official,20260611T060752Z_chain_18_e13_dns_packet_capture_batch_chain_stage3_gpt-5.4-mini_official,gpt-5.4-mini,success,,15524,5118,0,1781158295.0677576
data\current_experiment\runs\clouseau_reconstruction_outputs\20260611T060828Z_chain_19_e13_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official\run.json,20260611T060828Z_chain_19_e13_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,20260611T060828Z_chain_19_e13_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,gpt-5.4-mini,success,,9370,3551,0,1781158251.2391806
data\current_experiment\runs\clouseau_reconstruction_outputs\20260611T061105Z_chain_19_e13_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official\run.json,20260611T061105Z_chain_19_e13_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,20260611T061105Z_chain_19_e13_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,gpt-5.4-mini,success,,7518,1381,0,1781158323.1712074
data\current_experiment\runs\clouseau_reconstruction_outputs\20260611T061151Z_chain_19_e13_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official\run.json,20260611T061151Z_chain_19_e13_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,20260611T061151Z_chain_19_e13_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,gpt-5.4-mini,success,,7314,1898,0,1781158421.2729845
data\current_experiment\runs\clouseau_reconstruction_outputs\20260611T061217Z_chain_20_e14_dns_packet_capture_batch_chain_stage1_gpt-5.4-mini_official\run.json,20260611T061217Z_chain_20_e14_dns_packet_capture_batch_chain_stage1_gpt-5.4-mini_official,20260611T061217Z_chain_20_e14_dns_packet_capture_batch_chain_stage1_gpt-5.4-mini_official,gpt-5.4-mini,success,,12714,7664,0,1781158832.2321084
data\current_experiment\runs\clouseau_reconstruction_outputs\20260611T061324Z_chain_20_e14_dns_packet_capture_batch_chain_stage2_gpt-5.4-mini_official\run.json,20260611T061324Z_chain_20_e14_dns_packet_capture_batch_chain_stage2_gpt-5.4-mini_official,20260611T061324Z_chain_20_e14_dns_packet_capture_batch_chain_stage2_gpt-5.4-mini_official,gpt-5.4-mini,success,,8002,2146,0,1781158502.5704105
data\current_experiment\runs\clouseau_reconstruction_outputs\20260611T061404Z_chain_20_e14_dns_packet_capture_batch_chain_stage3_gpt-5.4-mini_official\run.json,20260611T061404Z_chain_20_e14_dns_packet_capture_batch_chain_stage3_gpt-5.4-mini_official,20260611T061404Z_chain_20_e14_dns_packet_capture_batch_chain_stage3_gpt-5.4-mini_official,gpt-5.4-mini,success,,7822,3044,0,1781158545.1157436
data\current_experiment\runs\clouseau_reconstruction_outputs\20260611T061514Z_chain_21_e15_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official\run.json,20260611T061514Z_chain_21_e15_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,20260611T061514Z_chain_21_e15_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,gpt-5.4-mini,success,,8731,2305,0,1781158794.3947508
data\current_experiment\runs\clouseau_reconstruction_outputs\20260611T061610Z_chain_21_e15_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official\run.json,20260611T061610Z_chain_21_e15_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,20260611T061610Z_chain_21_e15_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,gpt-5.4-mini,success,,7913,2470,0,1781158629.5729477
data\current_experiment\runs\clouseau_reconstruction_outputs\20260611T061739Z_chain_21_e15_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official\run.json,20260611T061739Z_chain_21_e15_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,20260611T061739Z_chain_21_e15_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,gpt-5.4-mini,success,,12414,2351,0,1781158903.5588195
data\current_experiment\runs\clouseau_reconstruction_outputs\20260611T062018Z_chain_22_e16_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official\run.json,20260611T062018Z_chain_22_e16_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,20260611T062018Z_chain_22_e16_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,gpt-5.4-mini,success,,8562,2393,0,1781158861.3194964
data\current_experiment\runs\clouseau_reconstruction_outputs\20260611T062104Z_chain_22_e16_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official\run.json,20260611T062104Z_chain_22_e16_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,20260611T062104Z_chain_22_e16_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,gpt-5.4-mini,success,,7664,2193,0,1781158987.296572
data\current_experiment\runs\clouseau_reconstruction_outputs\20260611T062132Z_chain_22_e16_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official\run.json,20260611T062132Z_chain_22_e16_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,20260611T062132Z_chain_22_e16_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,gpt-5.4-mini,success,,7167,1254,0,1781158994.4159994
data\current_experiment\runs\clouseau_reconstruction_outputs\20260611T062213Z_chain_23_e17_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official\run.json,20260611T062213Z_chain_23_e17_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,20260611T062213Z_chain_23_e17_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,gpt-5.4-mini,success,,8701,1988,0,1781158980.3127918
data\current_experiment\runs\clouseau_reconstruction_outputs\20260611T062313Z_chain_23_e17_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official\run.json,20260611T062313Z_chain_23_e17_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,20260611T062313Z_chain_23_e17_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,gpt-5.4-mini,success,,7895,1954,0,1781159039.508941
data\current_experiment\runs\clouseau_reconstruction_outputs\20260611T062330Z_chain_23_e17_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official\run.json,20260611T062330Z_chain_23_e17_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,20260611T062330Z_chain_23_e17_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,gpt-5.4-mini,success,,7799,2412,0,1781159094.3031461
data\current_experiment\runs\clouseau_reconstruction_outputs\20260611T062336Z_chain_24_e18_cmdexe_other_chain_stage1_gpt-5.4-mini_official\run.json,20260611T062336Z_chain_24_e18_cmdexe_other_chain_stage1_gpt-5.4-mini_official,20260611T062336Z_chain_24_e18_cmdexe_other_chain_stage1_gpt-5.4-mini_official,gpt-5.4-mini,success,,9836,3326,0,1781159069.9476118
data\current_experiment\runs\clouseau_reconstruction_outputs\20260611T062419Z_chain_24_e18_cmdexe_other_chain_stage2_gpt-5.4-mini_official\run.json,20260611T062419Z_chain_24_e18_cmdexe_other_chain_stage2_gpt-5.4-mini_official,20260611T062419Z_chain_24_e18_cmdexe_other_chain_stage2_gpt-5.4-mini_official,gpt-5.4-mini,success,,16322,5770,0,1781159223.3888998
data\current_experiment\runs\clouseau_reconstruction_outputs\20260611T062439Z_chain_24_e18_cmdexe_other_chain_stage3_gpt-5.4-mini_official\run.json,20260611T062439Z_chain_24_e18_cmdexe_other_chain_stage3_gpt-5.4-mini_official,20260611T062439Z_chain_24_e18_cmdexe_other_chain_stage3_gpt-5.4-mini_official,gpt-5.4-mini,success,,8070,3340,0,1781159270.4432547
data\current_experiment\runs\clouseau_reconstruction_outputs\20260611T062512Z_chain_25_e18_dns_packet_capture_batch_chain_stage1_gpt-5.4-mini_official\run.json,20260611T062512Z_chain_25_e18_dns_packet_capture_batch_chain_stage1_gpt-5.4-mini_official,20260611T062512Z_chain_25_e18_dns_packet_capture_batch_chain_stage1_gpt-5.4-mini_official,gpt-5.4-mini,success,,10533,4136,0,1781159184.729492
data\current_experiment\runs\clouseau_reconstruction_outputs\20260611T062636Z_chain_25_e18_dns_packet_capture_batch_chain_stage2_gpt-5.4-mini_official\run.json,20260611T062636Z_chain_25_e18_dns_packet_capture_batch_chain_stage2_gpt-5.4-mini_official,20260611T062636Z_chain_25_e18_dns_packet_capture_batch_chain_stage2_gpt-5.4-mini_official,gpt-5.4-mini,success,,15024,5337,0,1781159444.6710067
data\current_experiment\runs\clouseau_reconstruction_outputs\20260611T062712Z_chain_25_e18_dns_packet_capture_batch_chain_stage3_gpt-5.4-mini_official\run.json,20260611T062712Z_chain_25_e18_dns_packet_capture_batch_chain_stage3_gpt-5.4-mini_official,20260611T062712Z_chain_25_e18_dns_packet_capture_batch_chain_stage3_gpt-5.4-mini_official,gpt-5.4-mini,success,,8621,3492,0,1781159409.5302498
